10,11,10,9,9,6,10,9,8,9,9,9,9,9,9,9,9,9,9,9,0,0,0,0,0,0,3,3,3,3,10,8,8,8,10,8,8,10,8,8,4,4,4,4,4,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
10,11,10,9,9,6,10,9,8,9,9,9,9,9,9,9,9,9,9,9,0,0,0,0,0,0,3,3,3,3,10,8,8,8,10,8,8,10,8,8,4,4,4,4,4,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
10,11,10,9,9,6,10,9,8,9,9,9,9,9,9,9,9,9,9,9,0,0,0,0,0,0,3,3,3,3,10,8,8,8,10,8,8,10,8,8,4,4,4,4,4,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
10,11,10,9,9,6,10,9,8,9,9,9,9,9,9,9,9,9,9,9,0,0,0,0,0,0,3,3,3,3,10,8,8,8,10,8,8,10,8,8,4,4,4,4,4,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
13,12,13,12,10,8,13,12,11,12,12,12,12,12,12,12,12,12,12,12,3,3,3,3,3,3,0,0,0,0,13,11,11,11,13,11,11,13,11,11,7,7,7,7,7,8,8,8,8,8,9,9,9,9,9,9,6,6,6,6,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
13,12,13,12,10,8,13,12,11,12,12,12,12,12,12,12,12,12,12,12,3,3,3,3,3,3,0,0,0,0,13,11,11,11,13,11,11,13,11,11,7,7,7,7,7,8,8,8,8,8,9,9,9,9,9,9,6,6,6,6,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
13,12,13,12,10,8,13,12,11,12,12,12,12,12,12,12,12,12,12,12,3,3,3,3,3,3,0,0,0,0,13,11,11,11,13,11,11,13,11,11,7,7,7,7,7,8,8,8,8,8,9,9,9,9,9,9,6,6,6,6,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
13,12,13,12,10,8,13,12,11,12,12,12,12,12,12,12,12,12,12,12,3,3,3,3,3,3,0,0,0,0,13,11,11,11,13,11,11,13,11,11,7,7,7,7,7,8,8,8,8,8,9,9,9,9,9,9,6,6,6,6,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
2,11,2,4,3,8,2,7,3,8,1,1,1,1,1,1,1,1,1,1,10,10,10,10,10,10,13,13,13,13,0,3,3,3,0,3,3,0,3,3,6,6,6,6,6,7,7,7,7,7,6,6,6,6,6,6,10,10,10,10,4,4,4,4,4,4,5,5,5,5,4,4,4,4,4,4,4,4,4,4
5,10,5,7,5,7,5,8,4,7,4,4,4,4,4,4,4,4,4,4,8,8,8,8,8,8,11,11,11,11,3,0,0,0,3,0,0,3,0,0,4,4,4,4,4,5,5,5,5,5,4,4,4,4,4,4,8,8,8,8,2,2,2,2,2,2,4,4,4,4,2,2,2,2,2,2,2,2,2,2
5,10,5,7,5,7,5,8,4,7,4,4,4,4,4,4,4,4,4,4,8,8,8,8,8,8,11,11,11,11,3,0,0,0,3,0,0,3,0,0,4,4,4,4,4,5,5,5,5,5,4,4,4,4,4,4,8,8,8,8,2,2,2,2,2,2,4,4,4,4,2,2,2,2,2,2,2,2,2,2
5,10,5,7,5,7,5,8,4,7,4,4,4,4,4,4,4,4,4,4,8,8,8,8,8,8,11,11,11,11,3,0,0,0,3,0,0,3,0,0,4,4,4,4,4,5,5,5,5,5,4,4,4,4,4,4,8,8,8,8,2,2,2,2,2,2,4,4,4,4,2,2,2,2,2,2,2,2,2,2
2,11,2,4,3,8,2,7,3,8,1,1,1,1,1,1,1,1,1,1,10,10,10,10,10,10,13,13,13,13,0,3,3,3,0,3,3,0,3,3,6,6,6,6,6,7,7,7,7,7,6,6,6,6,6,6,10,10,10,10,4,4,4,4,4,4,5,5,5,5,4,4,4,4,4,4,4,4,4,4
5,10,5,7,5,7,5,8,4,7,4,4,4,4,4,4,4,4,4,4,8,8,8,8,8,8,11,11,11,11,3,0,0,0,3,0,0,3,0,0,4,4,4,4,4,5,5,5,5,5,4,4,4,4,4,4,8,8,8,8,2,2,2,2,2,2,4,4,4,4,2,2,2,2,2,2,2,2,2,2
5,10,5,7,5,7,5,8,4,7,4,4,4,4,4,4,4,4,4,4,8,8,8,8,8,8,11,11,11,11,3,0,0,0,3,0,0,3,0,0,4,4,4,4,4,5,5,5,5,5,4,4,4,4,4,4,8,8,8,8,2,2,2,2,2,2,4,4,4,4,2,2,2,2,2,2,2,2,2,2
2,11,2,4,3,8,2,7,3,8,1,1,1,1,1,1,1,1,1,1,10,10,10,10,10,10,13,13,13,13,0,3,3,3,0,3,3,0,3,3,6,6,6,6,6,7,7,7,7,7,6,6,6,6,6,6,10,10,10,10,4,4,4,4,4,4,5,5,5,5,4,4,4,4,4,4,4,4,4,4
5,10,5,7,5,7,5,8,4,7,4,4,4,4,4,4,4,4,4,4,8,8,8,8,8,8,11,11,11,11,3,0,0,0,3,0,0,3,0,0,4,4,4,4,4,5,5,5,5,5,4,4,4,4,4,4,8,8,8,8,2,2,2,2,2,2,4,4,4,4,2,2,2,2,2,2,2,2,2,2
5,10,5,7,5,7,5,8,4,7,4,4,4,4,4,4,4,4,4,4,8,8,8,8,8,8,11,11,11,11,3,0,0,0,3,0,0,3,0,0,4,4,4,4,4,5,5,5,5,5,4,4,4,4,4,4,8,8,8,8,2,2,2,2,2,2,4,4,4,4,2,2,2,2,2,2,2,2,2,2
8,12,8,8,8,5,8,10,6,8,7,7,7,7,7,7,7,7,7,7,4,4,4,4,4,4,7,7,7,7,6,4,4,4,6,4,4,6,4,4,0,0,0,0,0,1,1,1,1,1,5,5,5,5,5,5,9,9,9,9,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
8,12,8,8,8,5,8,10,6,8,7,7,7,7,7,7,7,7,7,7,4,4,4,4,4,4,7,7,7,7,6,4,4,4,6,4,4,6,4,4,0,0,0,0,0,1,1,1,1,1,5,5,5,5,5,5,9,9,9,9,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
8,12,8,8,8,5,8,10,6,8,7,7,7,7,7,7,7,7,7,7,4,4,4,4,4,4,7,7,7,7,6,4,4,4,6,4,4,6,4,4,0,0,0,0,0,1,1,1,1,1,5,5,5,5,5,5,9,9,9,9,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
8,12,8,8,8,5,8,10,6,8,7,7,7,7,7,7,7,7,7,7,4,4,4,4,4,4,7,7,7,7,6,4,4,4,6,4,4,6,4,4,0,0,0,0,0,1,1,1,1,1,5,5,5,5,5,5,9,9,9,9,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
8,12,8,8,8,5,8,10,6,8,7,7,7,7,7,7,7,7,7,7,4,4,4,4,4,4,7,7,7,7,6,4,4,4,6,4,4,6,4,4,0,0,0,0,0,1,1,1,1,1,5,5,5,5,5,5,9,9,9,9,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
9,12,9,8,9,5,9,11,7,9,8,8,8,8,8,8,8,8,8,8,5,5,5,5,5,5,8,8,8,8,7,5,5,5,7,5,5,7,5,5,1,1,1,1,1,0,0,0,0,0,6,6,6,6,6,6,10,10,10,10,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
9,12,9,8,9,5,9,11,7,9,8,8,8,8,8,8,8,8,8,8,5,5,5,5,5,5,8,8,8,8,7,5,5,5,7,5,5,7,5,5,1,1,1,1,1,0,0,0,0,0,6,6,6,6,6,6,10,10,10,10,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
9,12,9,8,9,5,9,11,7,9,8,8,8,8,8,8,8,8,8,8,5,5,5,5,5,5,8,8,8,8,7,5,5,5,7,5,5,7,5,5,1,1,1,1,1,0,0,0,0,0,6,6,6,6,6,6,10,10,10,10,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
9,12,9,8,9,5,9,11,7,9,8,8,8,8,8,8,8,8,8,8,5,5,5,5,5,5,8,8,8,8,7,5,5,5,7,5,5,7,5,5,1,1,1,1,1,0,0,0,0,0,6,6,6,6,6,6,10,10,10,10,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
9,12,9,8,9,5,9,11,7,9,8,8,8,8,8,8,8,8,8,8,5,5,5,5,5,5,8,8,8,8,7,5,5,5,7,5,5,7,5,5,1,1,1,1,1,0,0,0,0,0,6,6,6,6,6,6,10,10,10,10,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
6,11,6,7,5,6,6,7,4,8,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,9,9,9,9,6,4,4,4,6,4,4,6,4,4,5,5,5,5,5,6,6,6,6,6,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,5,5,5,5,4,4,4,4,4,4,4,4,4,4
6,11,6,7,5,6,6,7,4,8,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,9,9,9,9,6,4,4,4,6,4,4,6,4,4,5,5,5,5,5,6,6,6,6,6,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,5,5,5,5,4,4,4,4,4,4,4,4,4,4
6,11,6,7,5,6,6,7,4,8,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,9,9,9,9,6,4,4,4,6,4,4,6,4,4,5,5,5,5,5,6,6,6,6,6,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,5,5,5,5,4,4,4,4,4,4,4,4,4,4
6,11,6,7,5,6,6,7,4,8,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,9,9,9,9,6,4,4,4,6,4,4,6,4,4,5,5,5,5,5,6,6,6,6,6,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,5,5,5,5,4,4,4,4,4,4,4,4,4,4
6,11,6,7,5,6,6,7,4,8,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,9,9,9,9,6,4,4,4,6,4,4,6,4,4,5,5,5,5,5,6,6,6,6,6,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,5,5,5,5,4,4,4,4,4,4,4,4,4,4
6,11,6,7,5,6,6,7,4,8,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,9,9,9,9,6,4,4,4,6,4,4,6,4,4,5,5,5,5,5,6,6,6,6,6,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,5,5,5,5,4,4,4,4,4,4,4,4,4,4
10,11,10,9,7,9,10,8,8,11,9,9,9,9,9,9,9,9,9,9,6,6,6,6,6,6,6,6,6,6,10,8,8,8,10,8,8,10,8,8,9,9,9,9,9,10,10,10,10,10,4,4,4,4,4,4,0,0,0,0,8,8,8,8,8,8,9,9,9,9,8,8,8,8,8,8,8,8,8,8
10,11,10,9,7,9,10,8,8,11,9,9,9,9,9,9,9,9,9,9,6,6,6,6,6,6,6,6,6,6,10,8,8,8,10,8,8,10,8,8,9,9,9,9,9,10,10,10,10,10,4,4,4,4,4,4,0,0,0,0,8,8,8,8,8,8,9,9,9,9,8,8,8,8,8,8,8,8,8,8
10,11,10,9,7,9,10,8,8,11,9,9,9,9,9,9,9,9,9,9,6,6,6,6,6,6,6,6,6,6,10,8,8,8,10,8,8,10,8,8,9,9,9,9,9,10,10,10,10,10,4,4,4,4,4,4,0,0,0,0,8,8,8,8,8,8,9,9,9,9,8,8,8,8,8,8,8,8,8,8
10,11,10,9,7,9,10,8,8,11,9,9,9,9,9,9,9,9,9,9,6,6,6,6,6,6,6,6,6,6,10,8,8,8,10,8,8,10,8,8,9,9,9,9,9,10,10,10,10,10,4,4,4,4,4,4,0,0,0,0,8,8,8,8,8,8,9,9,9,9,8,8,8,8,8,8,8,8,8,8
5,9,5,7,3,7,5,7,4,8,3,3,3,3,3,3,3,3,3,3,8,8,8,8,8,8,11,11,11,11,4,2,2,2,4,2,2,4,2,2,6,6,6,6,6,7,7,7,7,7,4,4,4,4,4,4,8,8,8,8,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0
5,9,5,7,3,7,5,7,4,8,3,3,3,3,3,3,3,3,3,3,8,8,8,8,8,8,11,11,11,11,4,2,2,2,4,2,2,4,2,2,6,6,6,6,6,7,7,7,7,7,4,4,4,4,4,4,8,8,8,8,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0
5,9,5,7,3,7,5,7,4,8,3,3,3,3,3,3,3,3,3,3,8,8,8,8,8,8,11,11,11,11,4,2,2,2,4,2,2,4,2,2,6,6,6,6,6,7,7,7,7,7,4,4,4,4,4,4,8,8,8,8,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0
5,9,5,7,3,7,5,7,4,8,3,3,3,3,3,3,3,3,3,3,8,8,8,8,8,8,11,11,11,11,4,2,2,2,4,2,2,4,2,2,6,6,6,6,6,7,7,7,7,7,4,4,4,4,4,4,8,8,8,8,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0
5,9,5,7,3,7,5,7,4,8,3,3,3,3,3,3,3,3,3,3,8,8,8,8,8,8,11,11,11,11,4,2,2,2,4,2,2,4,2,2,6,6,6,6,6,7,7,7,7,7,4,4,4,4,4,4,8,8,8,8,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0
5,9,5,7,3,7,5,7,4,8,3,3,3,3,3,3,3,3,3,3,8,8,8,8,8,8,11,11,11,11,4,2,2,2,4,2,2,4,2,2,6,6,6,6,6,7,7,7,7,7,4,4,4,4,4,4,8,8,8,8,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0
5,11,5,7,5,7,5,8,5,8,5,5,5,5,5,5,5,5,5,5,8,8,8,8,8,8,11,11,11,11,5,4,4,4,5,4,4,5,4,4,6,6,6,6,6,7,7,7,7,7,5,5,5,5,5,5,9,9,9,9,2,2,2,2,2,2,0,0,0,0,2,2,2,2,2,2,2,2,2,2
5,11,5,7,5,7,5,8,5,8,5,5,5,5,5,5,5,5,5,5,8,8,8,8,8,8,11,11,11,11,5,4,4,4,5,4,4,5,4,4,6,6,6,6,6,7,7,7,7,7,5,5,5,5,5,5,9,9,9,9,2,2,2,2,2,2,0,0,0,0,2,2,2,2,2,2,2,2,2,2
5,11,5,7,5,7,5,8,5,8,5,5,5,5,5,5,5,5,5,5,8,8,8,8,8,8,11,11,11,11,5,4,4,4,5,4,4,5,4,4,6,6,6,6,6,7,7,7,7,7,5,5,5,5,5,5,9,9,9,9,2,2,2,2,2,2,0,0,0,0,2,2,2,2,2,2,2,2,2,2
5,11,5,7,5,7,5,8,5,8,5,5,5,5,5,5,5,5,5,5,8,8,8,8,8,8,11,11,11,11,5,4,4,4,5,4,4,5,4,4,6,6,6,6,6,7,7,7,7,7,5,5,5,5,5,5,9,9,9,9,2,2,2,2,2,2,0,0,0,0,2,2,2,2,2,2,2,2,2,2
5,9,5,7,3,7,5,7,4,8,3,3,3,3,3,3,3,3,3,3,8,8,8,8,8,8,11,11,11,11,4,2,2,2,4,2,2,4,2,2,6,6,6,6,6,7,7,7,7,7,4,4,4,4,4,4,8,8,8,8,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0
5,9,5,7,3,7,5,7,4,8,3,3,3,3,3,3,3,3,3,3,8,8,8,8,8,8,11,11,11,11,4,2,2,2,4,2,2,4,2,2,6,6,6,6,6,7,7,7,7,7,4,4,4,4,4,4,8,8,8,8,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0
5,9,5,7,3,7,5,7,4,8,3,3,3,3,3,3,3,3,3,3,8,8,8,8,8,8,11,11,11,11,4,2,2,2,4,2,2,4,2,2,6,6,6,6,6,7,7,7,7,7,4,4,4,4,4,4,8,8,8,8,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0
5,9,5,7,3,7,5,7,4,8,3,3,3,3,3,3,3,3,3,3,8,8,8,8,8,8,11,11,11,11,4,2,2,2,4,2,2,4,2,2,6,6,6,6,6,7,7,7,7,7,4,4,4,4,4,4,8,8,8,8,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0
5,9,5,7,3,7,5,7,4,8,3,3,3,3,3,3,3,3,3,3,8,8,8,8,8,8,11,11,11,11,4,2,2,2,4,2,2,4,2,2,6,6,6,6,6,7,7,7,7,7,4,4,4,4,4,4,8,8,8,8,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0
5,9,5,7,3,7,5,7,4,8,3,3,3,3,3,3,3,3,3,3,8,8,8,8,8,8,11,11,11,11,4,2,2,2,4,2,2,4,2,2,6,6,6,6,6,7,7,7,7,7,4,4,4,4,4,4,8,8,8,8,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0
5,9,5,7,3,7,5,7,4,8,3,3,3,3,3,3,3,3,3,3,8,8,8,8,8,8,11,11,11,11,4,2,2,2,4,2,2,4,2,2,6,6,6,6,6,7,7,7,7,7,4,4,4,4,4,4,8,8,8,8,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0
5,9,5,7,3,7,5,7,4,8,3,3,3,3,3,3,3,3,3,3,8,8,8,8,8,8,11,11,11,11,4,2,2,2,4,2,2,4,2,2,6,6,6,6,6,7,7,7,7,7,4,4,4,4,4,4,8,8,8,8,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0
5,9,5,7,3,7,5,7,4,8,3,3,3,3,3,3,3,3,3,3,8,8,8,8,8,8,11,11,11,11,4,2,2,2,4,2,2,4,2,2,6,6,6,6,6,7,7,7,7,7,4,4,4,4,4,4,8,8,8,8,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0
5,9,5,7,3,7,5,7,4,8,3,3,3,3,3,3,3,3,3,3,8,8,8,8,8,8,11,11,11,11,4,2,2,2,4,2,2,4,2,2,6,6,6,6,6,7,7,7,7,7,4,4,4,4,4,4,8,8,8,8,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0
